EAN,Name,PLZ,Ort,Block_APO,Sales_Rep,CVM,Planned_Visits,Block_ADM,FY2025,Top_Priority,CVM_clean
7601001324916,Pharmacie Populaire Gradelle,1224,Chêne-Bougeries,2010,Florence,Maintain,4,Florence,5508.4400000000005,0,Maintain
7601001401662,Pharmacie Populaire Grandes-Communes,1213,Onex,2013,Florence,Build,4,Florence,6659.6799999999985,0,Build
7601001010857,Pharmacie Populaire Grosclaude,1204,Genève,2005,Florence,Build,4,Florence,24038.45999999998,1,Build
7601001059405,Pharmacie Populaire Grottes & Beaulieu,1202,Genève,2003,Florence,Maintain,4,Florence,7075.489999999998,0,Maintain
7601001570313,TopPharm Apoteca Piz Ot - Cho d'Punt,7503,Samedan,2240,Sarina,Gain,2,Sarina,12498.550000000001,0,Gain
7601001406278,DROPA Drogerie Käch - Neuenkirch,6206,Neuenkirch,2180,Michaela,Maintain,4,Michaela,4481.219999999999,0,Maintain
7601001014619,Drogerie Walhalla AG,9100,Herisau,2226,Sarina,Gain,4,Sarina,5561.5199999999995,0,Gain
7601001400498,Drogerie Waldstatt AG,9104,Waldstatt,2226,Sarina,Observe,0,Sarina,3505.4800000000005,0,Observe
7601001353473,Drogerie Vögele,8570,Weinfelden,2225,Sarina,Observe,0,Sarina,425.6499999999998,0,Observe
7601001368736,Amavita Apotheke Stadthaus,4051,Basel,2142,Michaela,Maintain,4,Michaela,7573.990000000003,0,Maintain
7601001404236,Pharmacie Populaire Jet d'Eau,1207,Genève,2004,Florence,Build,4,Florence,8945.929999999993,0,Build
7601001027169,Pharmacie Populaire Mail,1205,Genève,2006,Florence,Observe,0,Florence,3452.090000000002,0,Observe
7601001409767,Zentralapotheke Niederbipp,4704,Niederbipp,2130,Michaela,Observe,0,Michaela,3939.3600000000038,0,Observe
7601001399839,TopPharm Apoteca Desertina AG,7180,Disentis/Mustér,2237,Sarina,Gain,4,Sarina,9751.86,0,Gain
7601001405134,Hetex Apotheke,5702,Niederlenz,2162,Luis,Build,5,Luis,17854.77,1,Build
7601001378339,Coop Vitality Apotheke Niederrohrdorf,5443,Niederrohrdorf,2166,Luis,Maintain,4,Luis,12405.470000000008,0,Maintain
7601001406759,Gesundheitshaus und Drogerie Meier AG,5443,Niederrohrdorf,2166,Luis,Gain,4,Luis,4638.250000000001,0,Gain
7601001016187,Drogerie und Reformhaus im Städtle,9490,Vaduz,2232,Sarina,Observe,0,Sarina,1263.92,0,Observe
7601001356542,Drogerie Wehntal,8166,Niederweningen,2205,Luis,Observe,0,Luis,3134.8,0,Observe
7601001398016,Apotheke im Paraplegiker-Zentrum,6207,Nottwil,2180,Michaela,Observe,0,Michaela,7118.120000000003,0,Observe
7601001400764,Farmacia Rossetti di Chiara,6710,Biasca,2111,Alessia,Observe,0,Alessia,2173.68,0,Observe
7601001372955,Farmacia Salus,6900,Lugano,2097,Alessia,Observe,0,Alessia,1740.2700000000002,0,Observe
7601001013629,Farmacia San Cosimo SA,6574,Vira,2103,Alessia,Observe,0,Alessia,2117.48,0,Observe
7601001394087,TopPharm Löwen Apotheke AG,5600,Lenzburg,2162,Luis,Gain,4,Luis,6750.039999999998,0,Gain
7601001375529,Pharmacie Populaire Moillebeau,1209,Genève,2003,Florence,Build,4,Florence,7726.99,0,Build
7601001027237,Pharmacie Populaire Nations,1202,Genève,2003,Florence,Maintain,4,Florence,12064.779999999995,0,Maintain
7601001027152,Pharmacie Populaire Navigation,1201,Genève,2001,Florence,Build,4,Florence,9980.549999999996,0,Build
7601001321847,Pharmacie Populaire Noyer,1212,Grand-Lancy,2014,Florence,Build,4,Florence,17840.27999999999,1,Build
7601001027183,Pharmacie Populaire Petit-Lancy/Onex,1213,Petit-Lancy,2013,Florence,Build,4,Florence,19307.969999999994,1,Build
7601001027145,Pharmacie Populaire Plainpalais,1205,Genève,2006,Florence,Build,4,Florence,9478.669999999998,0,Build
7601001375284,Pharmacie Populaire Plan-les-Ouates,1228,Plan-les-Ouates,2014,Florence,Build,4,Florence,13827.670000000013,1,Build
7601009098277,Pharmacie Populaire Pommier,1218,Le Grand-Saconnex,2018,Florence,Gain,4,Florence,8885.749999999998,0,Gain
7601001366596,Pharmacie Populaire Tranchées,1206,Genève,2007,Florence,Maintain,4,Florence,5967.669999999999,0,Maintain
7601001027213,Pharmacie Populaire Trois-Chêne,1225,Chêne-Bourg,2010,Florence,Maintain,4,Florence,7116.05,0,Maintain
7601001399389,Pharmacie Populaire Voltaire,1201,Genève,2001,Florence,Maintain,4,Florence,5395.849999999999,0,Maintain
7601001398924,Pharmacie Pré-du-Camp SA,1228,Plan-les-Ouates,2014,Florence,Build,4,Florence,6172.72,0,Build
7601001400290,Pharmacie Promenade de l'Europe Sàrl,1203,Genève,2002,Florence,Observe,0,Florence,2372.56,0,Observe
7601001982901,Apotheke Bader GmbH,3414,Oberburg,2129,Michaela,Observe,0,Michaela,1386.4599999999998,0,Observe
7601002999489,BENU Oberdiessbach,3672,Oberdiessbach,2124,Michaela,Build,4,Michaela,9226.590000000006,0,Build
7601009128400,TopPharm SchlossApotheke in Neuenegg,3176,Neuenegg,2120,Florence,Gain,4,Michaela,446.65000000000003,0,Gain
7601001374478,Amavita Apotheke Central,4051,Basel,2142,Michaela,Maintain,4,Michaela,12742.640000000014,0,Maintain
7601001408616,Lindenapotheke Oberentfelden,5036,Oberentfelden,2158,Michaela,Maintain,4,Michaela,8719.089999999997,0,Maintain
7601001009295,Schlossdrogerie,3653,Oberhofen am Thunersee,2124,Michaela,Observe,0,Michaela,4177.33,0,Observe
7601001398351,Sternen Apotheke Oberrieden AG,8942,Oberrieden,2202,Luis,Observe,0,Luis,2372.419999999999,0,Observe
7601001409903,Drogerie und Bürobedarf Brunner AG,8722,Kaltbrunn,2231,Sarina,Maintain,4,Sarina,12198.969999999998,0,Maintain
7601001410657,Thur Drogerie Stammertal,8477,Oberstammheim,2207,Luis,Observe,0,Luis,5038.940000000001,0,Observe
7601001334007,Drogerie und Bürobedarf Brunner AG,8752,Näfels,2231,Sarina,Maintain,4,Sarina,24709.43,1,Maintain
7601001405493,Coop Vitality Apotheke Oberwil Zentrum,4104,Oberwil,2152,Michaela,Defend,4,Michaela,19860.720000000027,1,Defend
7601001586680,Coop Vitality Apotheke Oberwil Megastore,4104,Oberwil,2152,Michaela,Maintain,4,Michaela,16604.280000000006,1,Maintain
7601001412781,Apotheke im Rheinpark,9430,St. Margrethen,2233,Sarina,Defend,4,Sarina,22402.120000000006,1,Defend
7601001319745,Drogerie Schläpfer GmbH,4104,Oberwil BL,2152,Michaela,Observe,0,Michaela,1128.9199999999998,0,Observe
7601001370272,DROPA Drogerie Siegrist AG,4702,Oensingen,2140,Michaela,Observe,0,Michaela,6321.6200000000035,0,Observe
7601001402966,Medbase Apotheke Aarau Telli,5004,Aarau,2157,Michaela,Maintain,4,Michaela,15540.669999999995,1,Maintain
7601001380523,Müller Handels AG Schweiz,4702,Oensingen,2140,Michaela,Observe,0,Michaela,0.0,0,Observe
7601001376212,Coop Vitality Apotheke Oftringen,4665,Oftringen,2159,Michaela,Defend,4,Michaela,26337.780000000028,1,Defend
7601001412934,Amavita Apotheke Basel St. Jakob,4052,Basel,2147,Michaela,Maintain,4,Michaela,10992.219999999998,0,Maintain
7601009128110,Dorfapotheke Oftringen,4665,Oftringen,2159,Michaela,Gain,4,Michaela,1601.3299999999997,0,Gain
7601009308161,Farmacia San Giorgio,6946,Ponte Capriasca,2102,Alessia,Observe,0,Alessia,4595.26,0,Observe
7601001348707,Pharmacie-Droguerie Monachon Sàrl,1867,Ollon,2052,Eléonore,Maintain,4,Eléonore,6397.06,0,Maintain
7601001022997,DROPA Drogerie Wyss,4600,Olten,2141,Michaela,Maintain,4,Michaela,4563.259999999998,0,Maintain
7601001326989,Müller Handels AG Schweiz,4600,Olten,2141,Michaela,Observe,0,Michaela,0.0,0,Observe
7601001407046,Saner Apotheke AG,4600,Olten,2141,Michaela,Observe,0,Michaela,3499.4899999999993,0,Observe
7601001395978,Apotheke Surseepark AG,6210,Sursee,2180,Michaela,Defend,4,Michaela,35165.32000000002,1,Defend
7601001392069,Apotheke Drogerie Durrer & Näpflin AG,6370,Stans,2182,Sarina,Defend,4,Sarina,30762.44000000001,1,Defend
7601001402034,TopPharm Schloss Apotheke Parfumerie AG,8500,Frauenfeld,2221,Sarina,Maintain,4,Sarina,5422.03,0,Maintain
7601001020344,Hammer-Apotheke AG,4600,Olten,2141,Michaela,Maintain,4,Michaela,9585.880000000001,0,Maintain
7601001367470,Pharmacie Quai du Mont-Blanc SA,1201,Genève,2001,Florence,Observe,0,Florence,1231.97,0,Observe
7601001394407,Pharmacie Rieu-Tour SA,1208,Genève,2008,Florence,Build,4,Florence,5489.8,0,Build
7601001368491,Pharmacie rue Ecole-de-Médecine SA,1205,Genève,2006,Florence,Maintain,4,Florence,3860.299999999999,0,Maintain
7601001375086,Pharmacie Rue Lombard Sàrl,1205,Genève,2006,Florence,Observe,0,Florence,0.0,0,Observe
7601001967090,Pharmacie Saint-Mathieu SA,1233,Bernex,2015,Florence,Observe,0,Florence,3302.8500000000004,0,Observe
7601001994737,Pharmacie St-Hubert SA,2340,Le Noirmont,2078,Florence,Defend,4,Florence,8448.75,0,Defend
7601001400894,Coop Vitality Apotheke Opfikon,8152,Opfikon,2213,Luis,Maintain,4,Luis,11437.080000000022,0,Maintain
7601001376410,Pharmacie St-Victor SA,1227,Carouge,2012,Florence,Gain,4,Florence,5083.5599999999995,0,Gain
7601009286407,Pharmacie Sun Store Sainte-Croix,1450,Ste-Croix,2038,Florence,Maintain,4,Florence,5689.61,0,Maintain
7601001372030,Pharmacie Terrassière,1207,Genève,2004,Florence,Maintain,4,Florence,3948.019999999999,0,Maintain
7601001026179,Pharmacie Thônex-Jeandin,1226,Thônex,2011,Florence,Maintain,4,Florence,1890.6799999999976,0,Maintain
7601002999472,Pharmacie Vergell,1201,Genève,2001,Florence,Build,4,Florence,3066.0100000000007,0,Build
7601001895775,Coop Vitality Pharmacie Oron-la-Ville,1610,Oron-la-Ville,2044,Eléonore,Gain,4,Eléonore,12995.030000000013,0,Gain
7601001602199,pharmacieplus d'oron,1610,Oron-la-Ville,2044,Eléonore,Build,4,Eléonore,11222.019999999995,0,Build
7601001399501,Pharmacie Vipha,1205,Genève,2006,Florence,Maintain,4,Florence,0.0,0,Maintain
7601001400900,Pharmacie d'Orsières SA,1937,Orsières,2057,Eléonore,Maintain,4,Eléonore,4553.07,0,Maintain
7601001953079,Wegmühle Apotheke AG,3072,Ostermundigen,2127,Michaela,Maintain,4,Michaela,6585.989999999997,0,Maintain
7601001377158,Müller Handels AG Schweiz,3072,Ostermundigen,2127,Michaela,Observe,0,Michaela,0.0,0,Observe
7601001368132,Amavita Apotheke Murten,3280,Murten,2089,Florence,Maintain,4,Florence,5751.620000000011,0,Maintain
7601001029217,Apotheke Moser AG,3072,Ostermundigen,2127,Michaela,Observe,0,Michaela,8284.68,0,Observe
7601007998067,Bären Apotheke & Drogerie Ostermundigen,3072,Ostermundigen,2127,Michaela,Observe,0,Michaela,2750.8099999999995,0,Observe
7601001022324,Farmacia San Giorgio SA,6834,Morbio Inferiore,2091,Alessia,Observe,0,Alessia,3327.1099999999997,0,Observe
7601001409293,Farmacia San Gottardo,6830,Chiasso,2090,Alessia,Observe,0,Alessia,2579.04,0,Observe
7601001325623,Farmacia San Gottardo SA,6900,Massagno,2097,Alessia,Observe,0,Alessia,2212.3799999999997,0,Observe
7601001399570,Pharmacie de Paudex Sàrl,1094,Paudex,2045,Eléonore,Observe,0,Eléonore,2590.5399999999986,0,Observe
7601001371552,Pharmacie Voirol SA,2854,Bassecourt,2078,Florence,Build,4,Florence,7084.089999999999,0,Build
7601001411838,pharmacieplus avenchoise sa,1580,Avenches,2041,Florence,Maintain,4,Florence,8773.59,0,Maintain
7601001402195,pharmacieplus bourquin,2108,Couvet,2073,Florence,Maintain,4,Florence,2482.8599999999997,0,Maintain
7601001402171,pharmacieplus centrale fleurier,2114,Fleurier,2073,Florence,Maintain,4,Florence,9202.35,0,Maintain
7601001006010,pharmacieplus centrale matthys SA,2000,Neuchâtel,2071,Florence,Gain,4,Florence,5247.3099999999995,0,Gain
7601001413122,pharmacieplus centrale nyon,1260,Nyon,2027,Florence,Build,4,Florence,4603.66,0,Build
7601001366015,pharmacieplus de châtelaine,1219,Châtelaine,2015,Florence,Maintain,4,Florence,5763.120000000001,0,Maintain
7601001342286,Pharmacie de la Venoge SA,1305,Penthalaz,2036,Eléonore,Build,5,Eléonore,14508.079999999998,1,Build
7601001365261,pharmacieplus de colombier sa,2013,Colombier,2072,Florence,Build,4,Florence,12632.91,0,Build
7601001404458,Pharmacie de Grange-Canal SA,1224,Chêne-Bougeries,2010,Florence,Maintain,4,Florence,4565.899999999999,0,Maintain
7601001380707,pharmacieplus de grenus,1201,Genève,2001,Florence,Build,4,Florence,7837.379999999998,0,Build
7601001406667,pharmacieplus de l'orangerie,2000,Neuchâtel,2071,Florence,Observe,0,Florence,4008.269999999998,0,Observe
7601001372740,pharmacieplus de la gare,1400,Yverdon-les-Bains,2039,Florence,Defend,4,Florence,14238.34,1,Defend
7601001019355,pharmacieplus de la grand-rue,2034,Peseux,2076,Florence,Maintain,4,Florence,4606.589999999999,0,Maintain
7601001403819,pharmacieplus de la neuveville cm SA,2520,La Neuveville,2137,Florence,Build,4,Florence,10028.99,0,Build
7601001333994,Drogerie und Bürobedarf Brunner AG,8716,Schmerikon,2231,Sarina,Observe,0,Sarina,1006.72,0,Observe
7601001868557,Drogerie Teufer AG,8330,Pfäffikon,2210,Sarina,Gain,4,Sarina,11973.820000000002,0,Gain
7601001234185,Drogerie Stebler AG,7000,Chur,2236,Sarina,Observe,0,Sarina,2474.9099999999994,0,Observe
7601001404298,Drogerie Sonderegger GmbH,9042,Speicher,2226,Sarina,Observe,0,Sarina,4642.809999999999,0,Observe
7601001021211,Drogerie Schneider AG,7430,Thusis,2237,Sarina,Observe,0,Sarina,0.0,0,Observe
7601001269972,Drogerie Schneider AG,7430,Thusis,2237,Sarina,Maintain,4,Sarina,8586.11,0,Maintain
7601001394766,Central Rotpunkt Apotheke AG,8800,Thalwil,2202,Luis,Defend,4,Luis,16824.5,1,Defend
7601001015173,pharmacieplus de la poste,1530,Payerne,2042,Florence,Maintain,4,Florence,5662.59,0,Maintain
7601001404137,pharmacieplus de la rosière,2000,Neuchâtel,2071,Florence,Gain,4,Florence,4290.529999999999,0,Gain
7601001993822,pharmacieplus de la vallée sa,1347,Le Sentier,2037,Florence,Maintain,4,Florence,3840.37,0,Maintain
7601001258679,pharmacieplus de monruz,2000,Neuchâtel,2071,Florence,Observe,0,Florence,4437.11,0,Observe
7601001365032,pharmacieplus de saint-jean,1203,Genève,2002,Florence,Build,4,Florence,8329.43,0,Build
7601001007871,Farmacia San Lorenzo,6616,Losone,2104,Alessia,Observe,0,Alessia,2931.0600000000013,0,Observe
7601001356030,Farmacia Martinoli SA,6718,Olivone,2112,Alessia,Observe,0,Alessia,2941.2600000000016,0,Observe
7601001377745,Farmacia San Luigi,6805,Mezzovico,2102,Alessia,Observe,0,Alessia,5715.379999999999,0,Observe
7601001408500,Drogerie Samnaun GmbH,7563,Samnaun Dorf,2240,Sarina,Observe,0,Sarina,950.94,0,Observe
7601001364943,pharmacieplus de saule,1233,Bernex,2015,Florence,Observe,0,Florence,1010.21,0,Observe
7601001008458,pharmacieplus des 3 chevrons,2088,Cressier,2077,Florence,Observe,0,Florence,1415.8800000000003,0,Observe
7601001408173,pharmacieplus des cadolles,2000,Neuchâtel,2071,Florence,Build,4,Florence,8757.57,0,Build
7601001006447,pharmacieplus des fontaines,1227,Carouge,2012,Florence,Observe,0,Florence,6093.929999999999,0,Observe
7601001397460,pharmacieplus des forges sa,2300,La Chaux-de-Fonds,2075,Florence,Maintain,4,Florence,3373.0799999999995,0,Maintain
7601001405868,pharmacieplus du bourg,2074,Marin-Epagnier,2077,Florence,Build,4,Florence,8021.29,0,Build
7601001413016,Drogerie Sachseln AG,6072,Sachseln,2182,Sarina,Maintain,4,Sarina,3500.9600000000005,0,Maintain
7601001019706,pharmacieplus du camus SA,1470,Estavayer-le-Lac,2041,Florence,Maintain,4,Florence,16362.100000000008,1,Maintain
7601001370555,BENU Le Mouret,1724,Praroman-Le Mouret,2082,Eléonore,Maintain,4,Eléonore,9714.779999999997,0,Maintain
7601001561021,Farmacia San Nicolao,6900,Lugano,2097,Alessia,Observe,0,Alessia,4628.9,0,Observe
7601001372184,Farmacia San Nicolao Eredi Angela Tarchini,6883,Novazzano,2092,Alessia,Observe,0,Alessia,2859.0,0,Observe
7601001027312,Farmacia San Provino SA,6982,Agno,2099,Alessia,Observe,0,Alessia,5221.680000000002,0,Observe
7601001400511,Farmacia San Zeno SA,6814,Lamone,2100,Alessia,Observe,0,Alessia,6015.65,0,Observe
7601001973466,Farmacia d'Antonio,6900,Lugano,2097,Alessia,Observe,0,Alessia,2610.5699999999993,0,Observe
7601009340444,Farmacia Sant'Anna SA,6900,Lugano,2097,Alessia,Observe,0,Alessia,2484.01,0,Observe
7601001409279,Pharmacie de Préverenges,1028,Préverenges,2032,Eléonore,Maintain,4,Eléonore,6481.190000000001,0,Maintain
7601001365384,Sun Store Prilly Malley,1008,Prilly,2035,Eléonore,Build,4,Eléonore,14262.860000000011,1,Build
7601001777606,Grande Pharmacie de Prilly-Malley SA,1008,Prilly,2035,Eléonore,Gain,4,Eléonore,6020.66,0,Gain
7601001018730,pharmacieplus de saint-étienne,1008,Prilly,2035,Eléonore,Observe,0,Eléonore,3028.430000000003,0,Observe
7601001396678,Pharmacie de Prilly SA,1008,Prilly,2035,Eléonore,Maintain,4,Eléonore,14876.869999999999,1,Maintain
7601001341258,Pharmacie de la Vallombreuse SA,1008,Prilly,2035,Eléonore,Observe,0,Eléonore,737.56,0,Observe
7601001364448,Pharmacie du Galicien SA,1008,Prilly,2035,Eléonore,Gain,4,Eléonore,3153.37,0,Gain
7601001370258,Pharmacie de Puidoux,1070,Puidoux,2047,Eléonore,Maintain,4,Eléonore,7246.35,0,Maintain
7601001360341,Sun Store Pully,1009,Pully,2046,Eléonore,Build,4,Eléonore,12069.970000000005,0,Build
7601001407718,Amavita Apotheke Breitenrain,3014,Bern,2116,Michaela,Maintain,4,Michaela,9840.110000000015,0,Maintain
7601001796874,Amavita Apotheke Binningen,4102,Binningen,2152,Michaela,Maintain,4,Michaela,6194.6300000000065,0,Maintain
7601001371712,BENU Pully,1009,Pully,2046,Eléonore,Maintain,4,Eléonore,4521.299999999999,0,Maintain
7601001398955,Pharmacie de la Clergère SA,1009,Pully,2046,Eléonore,Observe,0,Eléonore,799.06,0,Observe
7601001401624,pharmacieplus du forum sa,1260,Nyon,2027,Florence,Build,4,Florence,11162.630000000001,0,Build
7601001658387,Farmacia Santo Stefano Sagl,6862,Rancate,2093,Alessia,Observe,0,Alessia,2309.2199999999993,0,Observe
7601001394681,Drogerie Ruckstuhl Münchwilen,9542,Münchwilen TG,2225,Sarina,Maintain,4,Sarina,6258.280000000001,0,Maintain
7601001372047,Drogerie Rosengarten AG,9320,Arbon,2224,Sarina,Build,4,Sarina,5714.47,0,Build
7601001407817,Drogerie Prima Ott AG,8842,Unteriberg,2185,Sarina,Observe,0,Sarina,723.4899999999998,0,Observe
7601001842021,Drogerie P. Dobler Lachen AG,8853,Lachen,2186,Sarina,Build,5,Sarina,17764.77,1,Build
7601002999199,Drogerie Naturheilpraxis Wyss,8500,Frauenfeld,2221,Sarina,Observe,0,Sarina,4424.35,0,Observe
7601001377653,Drogerie Müllheim GmbH,8555,Müllheim Dorf,2221,Sarina,Maintain,4,Sarina,5574.4800000000005,0,Maintain
7601001019676,pharmacieplus du grand-pré,1202,Genève,2003,Florence,Maintain,4,Florence,5231.92,0,Maintain
7601001368071,Pharmacie Amavita Château-d'Oex,1660,Château-d'Oex,2051,Eléonore,Maintain,4,Eléonore,9076.670000000004,0,Maintain
7601001007048,Victoria Apotheke Bahnhofstrasse,8001,Zürich,2187,Luis,Defend,4,Luis,18028.480000000003,1,Defend
7601009268915,TopPharm Roseg Apotheke,7504,Pontresina,2240,Sarina,Maintain,2,Sarina,11427.710000000001,0,Maintain
7601001368095,pharmacieplus du mandement,1242,Satigny,2016,Florence,Build,4,Florence,9503.680000000002,0,Build
7601001380431,Drogerie Michel AG,9053,Teufen,2226,Sarina,Observe,0,Sarina,1194.8600000000001,0,Observe
7601001374768,Drogerie Solaris GmbH,6260,Reiden,2180,Michaela,Maintain,4,Michaela,8180.75,0,Maintain
7601001403871,Drogerie Heiniger GmbH,4418,Reigoldswil,2156,Michaela,Observe,0,Michaela,2504.24,0,Observe
7601001403338,Müller Handels AG Schweiz,5734,Reinach,2163,Luis,Observe,0,Luis,0.0,0,Observe
7601001355675,DROPA Drogerie Reinach,5734,Reinach,2163,Luis,Maintain,4,Luis,6722.539999999995,0,Maintain
7601001301153,Central-Apotheke,5734,Reinach,2163,Luis,Build,5,Luis,9877.25,0,Build
7601001405943,Löwen Apotheke Reinach AG,5734,Reinach,2163,Luis,Observe,0,Luis,12265.499999999998,0,Observe
7601001398184,Medbase Apotheke Allschwil,4123,Allschwil,2151,Michaela,Maintain,4,Michaela,11034.490000000005,0,Maintain
7601001340268,TopPharm Drogerie & Apotheke Parc Rom,7537,Müstair,2240,Sarina,Maintain,2,Sarina,4667.580000000001,0,Maintain
7601001322752,TopPharm Bäumlihof Apotheke,4058,Basel,2148,Michaela,Maintain,4,Michaela,7803.250000000005,0,Maintain
7601001392397,Coop Vitality Pharmacie Renens,1020,Renens,2034,Eléonore,Maintain,4,Eléonore,6828.98,0,Maintain
7601001029644,Sun Store Renens,1020,Renens,2034,Eléonore,Build,4,Eléonore,13153.470000000008,1,Build
7601001410350,PharmaSilo SA,1020,Renens,2034,Eléonore,Build,4,Eléonore,5936.1,0,Build
7601001563353,pharmacieplus de florissant,1020,Renens,2034,Eléonore,Maintain,4,Eléonore,5210.2699999999995,0,Maintain
7601001404304,Pharmacie Amavita Cheseaux,1033,Cheseaux-sur-Lausanne,2036,Eléonore,Maintain,4,Eléonore,12585.61,0,Maintain
7601001369658,Pharmacie Amavita Courtepin,1784,Courtepin,2087,Eléonore,Maintain,4,Eléonore,11431.580000000007,0,Maintain
7601001394810,Pharmacie Rose Rouge SA,1020,Renens,2034,Eléonore,Observe,0,Eléonore,1275.6699999999996,0,Observe
7601001029668,Sun Store Villeneuve,1847,Rennaz,2051,Eléonore,Build,4,Eléonore,15246.410000000003,1,Build
7601001407640,PharmaRennaz SA,1847,Rennaz,2051,Eléonore,Build,4,Eléonore,9529.23,0,Build
7601001400665,Drogerie Meer GmbH,8854,Siebnen,2186,Sarina,Observe,0,Sarina,3134.6900000000005,0,Observe
7601001018129,Park-Drogerie AG,4310,Rheinfelden,2176,Michaela,Maintain,4,Michaela,5816.290000000001,0,Maintain
7601002993494,Löwen-Apotheke,4310,Rheinfelden,2176,Michaela,Maintain,4,Michaela,4486.870000000001,0,Maintain
